"DP1"	"DP2"	"DP3"	"DN1"	"DN2"	"DN3"
"KEGG_THYROID_CANCER"	0.267204330707573	0.272123060129556	0.271302890666886	0.22417835960132	0.227425323966639	0.231181382021719
"KEGG_BASAL_CELL_CARCINOMA"	0.0876365742853307	0.0918861809473839	0.0915770085846729	0.0902886867300257	0.0816897968586724	0.0921415260246617
"KEGG_MELANOMA"	0.1320241477052	0.134521692057295	0.132109743513445	0.167701590775093	0.167242656558717	0.176956803848938
"KEGG_BLADDER_CANCER"	0.126261109386614	0.13103913038698	0.128333603740131	0.11239426940343	0.110062031499628	0.121744649134766
"KEGG_CHRONIC_MYELOID_LEUKEMIA"	0.156121630438655	0.156924545029855	0.161249991878398	0.169448025716842	0.168613256786026	0.174749673763357
"KEGG_ACUTE_MYELOID_LEUKEMIA"	0.15818393706677	0.163109303354441	0.159734799185899	0.162067980336369	0.165795564040732	0.167632270629018
"KEGG_SMALL_CELL_LUNG_CANCER"	0.116063107299475	0.118241967015188	0.118464419358263	0.120241137814498	0.119601951107486	0.119307207958188
"KEGG_NON_SMALL_CELL_LUNG_CANCER"	0.140502977228784	0.142288957996203	0.140882392651026	0.166588868141032	0.165105282699202	0.17167717331672
"KEGG_ASTHMA"	-0.028742172563277	-0.0512325605264379	-0.022125780654629	-0.121712046183825	-0.0981967949279448	-0.114461303566424
"KEGG_AUTOIMMUNE_THYROID_DISEASE"	0.121858563439662	0.126961228136707	0.126553735848621	0.169986198863301	0.164819227599757	0.166376707051217
"KEGG_ALLOGRAFT_REJECTION"	-0.00664958290398651	-0.00676479043066018	-0.00576610606518599	0.0372708537520439	0.0370557132533221	0.0467643308854242
"KEGG_GRAFT_VERSUS_HOST_DISEASE"	-0.0145543868391043	-0.027490328991399	-0.0199386474450251	0.102044066472646	0.106833489724994	0.105641513988964
"KEGG_VIRAL_MYOCARDITIS"	0.250305074837705	0.263324999211474	0.251514029925495	0.274703651207513	0.262233471258107	0.266826633235114
"GSE12366_PLASMA_CELL_VS_NAIVE_BCELL_UP"	0.0328673994890818	0.032545644549311	0.0348663078794072	0.0411321840013484	0.038336913545169	0.0434654248088001
