"DP1"	"DP2"	"DP3"	"DN1"	"DN2"	"DN3"
"KEGG_ENDOMETRIAL_CANCER"	-0.043514751920577	0.134597915112018	-0.156350930830366	0.202539113769105	0.092966559657322	-0.208068250251751
"KEGG_GLIOMA"	-0.176354832569197	0.194001518798425	-0.151372222494316	0.262765976113454	0.0121597649727745	-0.228734714341457
"KEGG_PROSTATE_CANCER"	-0.00694754487946786	0.25702751844989	0.0694461410239657	0.121775775883803	-0.107891669356073	-0.254497899676376
"KEGG_THYROID_CANCER"	0.060371088341197	0.565232475336236	0.245686318650164	-0.291934095709698	-0.478282000537705	-0.285566097053912
"KEGG_BASAL_CELL_CARCINOMA"	-0.239755325773717	0.439240204237649	0.222263749404285	-0.111814246030835	-0.407854885614226	-0.0230158527801377
"KEGG_MELANOMA"	-0.199679342054385	0.179188854202274	-0.227864737962373	0.33529004206572	0.0747615981262952	-0.0711788002807246
"KEGG_BLADDER_CANCER"	-0.116546662196929	0.377364833445044	0.0960277647243414	-0.0628418091248442	-0.0974065893690335	-0.139234906313963
"KEGG_CHRONIC_MYELOID_LEUKEMIA"	-0.237194819040237	0.215161450208131	0.0146830116311388	0.23489839486499	-0.036857165410887	-0.0579229300445372
"KEGG_ACUTE_MYELOID_LEUKEMIA"	-0.132160237398817	0.42447870289318	0.112438368763001	-0.0760456022606646	-0.0895665959561836	-0.217396343618443
"KEGG_SMALL_CELL_LUNG_CANCER"	-0.107404587136925	0.315894602586242	0.090357236172005	0.0929160667521979	0.0229188805022211	-0.243089433886412
"KEGG_NON_SMALL_CELL_LUNG_CANCER"	-0.163986124105717	0.168905530788776	-0.15239857924839	0.317041267229022	0.0353385049510714	-0.175580860881978
"KEGG_ASTHMA"	-0.490633006722168	-0.437354762229426	-0.259738057250275	0.665697305179072	0.167461770439384	0.822472690331514
"KEGG_AUTOIMMUNE_THYROID_DISEASE"	-0.649291070163872	-0.322736760445391	-0.0937243397571214	0.325090494595975	0.527822097331514	0.630510370991634
"KEGG_ALLOGRAFT_REJECTION"	-0.594991124371079	-0.560340248425111	-0.265050546041653	0.363486274873143	0.548229607653991	0.735334328441313
"KEGG_GRAFT_VERSUS_HOST_DISEASE"	-0.768443656221965	-0.615398801290912	-0.438222599429752	0.395478321246745	0.713673461776248	0.647579529737207
"KEGG_VIRAL_MYOCARDITIS"	0.0361920312365842	0.0777127934487586	0.143666204657181	-0.0442154560848751	-0.220890715770563	-0.228805936228223
"GSE12366_PLASMA_CELL_VS_NAIVE_BCELL_UP"	-0.12861286447257	0.0546118276622878	0.0726104361013299	-0.0247002916133912	-0.0941956612712483	0.0498647260732632
